10/28/2003 00:00	469.4
10/28/2003 00:05	470.5
10/28/2003 00:10	469.3
10/28/2003 00:15	470.5
10/28/2003 00:20	468.2
10/28/2003 00:25	471.5
10/28/2003 00:30	481.8
10/28/2003 00:35	485.2
10/28/2003 00:40	485
10/28/2003 00:45	477.3
10/28/2003 00:50	475.2
10/28/2003 00:55	481.6
10/28/2003 01:00	478.3
10/28/2003 01:05	478.4
10/28/2003 01:10	471.9
10/28/2003 01:15	471.9
10/28/2003 01:20	471.3
10/28/2003 01:25	467.9
10/28/2003 01:30	471.6
10/28/2003 01:35	476
10/28/2003 01:40	480.8
10/28/2003 01:45	472.8
10/28/2003 01:50	466.8
10/28/2003 01:55	469.2
10/28/2003 02:00	469.4
10/28/2003 02:05	484.6
10/28/2003 02:10	494
10/28/2003 02:15	530.6
10/28/2003 02:20	521.1
10/28/2003 02:25	543.8
10/28/2003 02:30	542.5
10/28/2003 02:35	512
10/28/2003 02:40	529
10/28/2003 02:45	570.6
10/28/2003 02:50	562.7
10/28/2003 02:55	541.6
10/28/2003 03:00	561.7
10/28/2003 03:05	557.6
10/28/2003 03:10	565.6
10/28/2003 03:15	613.4
10/28/2003 03:20	622.9
10/28/2003 03:25	620.5
10/28/2003 03:30	626.1
10/28/2003 03:35	621.5
10/28/2003 03:40	618.9
10/28/2003 03:45	618.4
10/28/2003 03:50	606.1
10/28/2003 03:55	591.8
10/28/2003 04:00	585.5
10/28/2003 04:05	583.5
10/28/2003 04:10	604.8
10/28/2003 04:15	617.2
10/28/2003 04:20	617.9
10/28/2003 04:25	617.7
10/28/2003 04:30	617
10/28/2003 04:35	616.9
10/28/2003 04:40	617.8
10/28/2003 04:45	604.6
10/28/2003 04:50	601.8
10/28/2003 04:55	602.2
10/28/2003 05:00	599.8
10/28/2003 05:05	596.8
10/28/2003 05:10	598.9
10/28/2003 05:15	606
10/28/2003 05:20	605.9
10/28/2003 05:25	619.4
10/28/2003 05:30	613
10/28/2003 05:35	608
10/28/2003 05:40	608.9
10/28/2003 05:45	616.5
10/28/2003 05:50	617.4
10/28/2003 05:55	610.8
10/28/2003 06:00	610.9
10/28/2003 06:05	601.6
10/28/2003 06:10	606.5
10/28/2003 06:15	614.6
10/28/2003 06:20	621.9
10/28/2003 06:25	622.4
10/28/2003 06:30	628.8
10/28/2003 06:35	633.6
10/28/2003 06:40	631.5
10/28/2003 06:45	625.3
10/28/2003 06:50	629.1
